,tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,cosin_simularity
1182,660000.0,4,3,1464.0,1970,13068,Single-Family,Wood,Composition Shingle,1.0,3,1,1,1,4,0,0,3,40.0,87.0,65.0,560.0,171.0,9.0,3.0,2006,0.9997691672197642
1139,661000.0,4,2,3556.0,1980,13068,Single-Family,Metal,Composition Shingle,1.0,26,5,0,3,37,6,11,14,31.0,62.0,53.0,655.0,199.0,9.0,3.0,2004,0.9997674671492132
1229,225000.0,4,3,1894.0,2002,4700,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,19,3,1,0,8,0,13,2,28.0,83.0,39.0,304.0,86.0,5.5,2.0,2009,0.9997672197502128
1153,380000.0,4,3,1034.0,1986,7967,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,3,0,0,3,41.0,65.0,65.0,418.0,127.0,9.0,3.0,2015,0.9997670119860879
1670,335000.0,5,3,3544.0,2002,6638,Single-Family,Combination,Composition Shingle,1.0,14,3,1,0,12,0,18,4,39.0,83.0,55.0,390.0,110.0,5.0,2.0,2008,0.9997669162648694
1847,700000.0,5,4,6946.0,2006,13068,Single-Family,Combination,Composition Shingle,1.0,15,1,2,2,11,2,8,6,40.0,84.0,74.0,700.0,198.0,7.0,3.0,2014,0.9997660471517744
999,234000.0,4,2,1396.0,1918,5000,Single-Family,Concrete,Composition Shingle,1.0,77,7,26,13,68,5,33,51,33.0,65.0,84.0,648.0,224.0,9.0,3.0,1998,0.9997654070383359
1099,535000.0,4,2,2463.0,1977,10890,Single-Family,Metal,Composition Shingle,1.0,3,0,0,1,6,0,4,7,34.0,92.0,78.0,532.0,162.0,8.0,3.0,2012,0.9997650674805867
1570,320890.0,4,5,4199.0,2001,6050,Single-Family,Combination,Composition Shingle,1.0,23,3,4,6,50,0,28,7,64.0,46.0,59.0,489.0,138.0,7.0,3.0,2001,0.9997648247882751
1384,585000.0,4,3,3200.0,1952,11761,Single-Family,Brick veneer,Composition Shingle,1.0,13,3,1,3,18,6,12,16,40.0,78.0,83.0,644.0,223.0,9.0,3.0,2004,0.999764747839633
1724,780000.0,5,3,4771.0,1987,15245,Single-Family,Metal,Wood Shake/ Shingles,1.0,1,0,1,0,1,1,0,3,40.0,99.0,77.0,637.0,194.0,8.0,3.0,2012,0.9997643865342101
1627,717900.0,5,3,2334.0,1988,14374,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,2,0,1,0,45.0,90.0,82.0,557.0,169.0,7.5,2.0,2005,0.9997623044849354
1767,335450.0,5,4,3732.0,1998,6642,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,1,0,0,0,3,0,0,6,44.0,89.0,87.0,659.0,201.0,7.0,3.0,1998,0.9997622504992526
1080,575000.0,4,2,2246.0,1979,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,6,0,3,13,0,3,6,37.0,85.0,72.0,438.0,133.0,3.0,3.0,2007,0.9997611130669137
1214,350550.0,4,3,1750.0,1950,7466,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9,3,1,3,19,2,17,9,44.0,68.0,56.0,491.0,150.0,4.0,3.0,2015,0.9997607854106262
916,509000.0,3,3,3408.0,1941,10384,Single-Family,Brick veneer,Composition Shingle,1.0,115,11,25,14,177,11,71,47,48.0,54.0,89.0,519.0,180.0,6.0,3.0,2009,0.9997604661789894
1258,507000.0,4,3,2208.0,1965,10497,Single-Family,Brick,Composition Shingle,1.0,83,3,9,11,71,5,54,33,45.0,70.0,71.0,606.0,184.0,9.0,3.0,2016,0.9997603457340225
1429,389990.0,4,3,3692.0,2009,7901,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,2,0,1,6,2,5,3,37.0,69.0,36.0,383.0,108.0,6.0,3.0,2009,0.9997602483551764
1086,620000.0,4,2,2299.0,1949,12632,Single-Family,Brick,Composition Shingle,1.0,45,6,4,4,56,1,31,18,43.0,71.0,78.0,582.0,177.0,8.0,3.0,2013,0.9997599742024766
1669,410000.0,5,3,3456.0,1999,8398,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,17,2,1,0,41,2,19,9,38.0,77.0,43.0,598.0,182.0,6.0,3.0,2002,0.999759654159972
1323,513293.0,4,3,2648.0,1959,10606,Single-Family,Brick,Composition Shingle,1.0,0,0,1,0,2,1,1,3,40.0,86.0,74.0,646.0,197.0,6.0,3.0,2015,0.9997591488800104
1367,510000.0,4,3,3030.0,1973,10507,Single-Family,Wood,Composition Shingle,1.0,15,1,1,1,27,0,9,7,48.0,91.0,81.0,573.0,174.0,7.0,1.0,2009,0.9997588552240262
1015,308000.0,4,2,1592.0,1943,6655,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,47,10,4,6,23,0,26,8,28.0,54.0,46.0,360.0,109.0,5.0,3.0,2016,0.9997582611694067
1262,640000.0,4,3,2272.0,1985,13068,Single-Family,Brick,Composition Shingle,1.0,37,4,5,6,64,3,28,20,42.0,76.0,64.0,581.0,177.0,8.0,3.0,2004,0.9997582531722469
1366,525000.0,4,3,3025.0,1966,10815,Single-Family,Brick,Composition Shingle,1.0,0,1,1,0,3,0,1,0,45.0,80.0,80.0,655.0,199.0,6.0,3.0,2015,0.9997581960324899
1530,650000.0,4,4,4273.0,1990,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,556.0,169.0,7.0,3.0,2007,0.9997579801104699
1515,442930.0,4,4,3742.0,1997,9040,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,89,4,11,18,231,4,87,26,41.0,88.0,81.0,860.0,262.0,8.0,3.0,1997,0.9997577859647953
1123,510000.0,4,2,2938.0,1952,10576,Single-Family,Brick,Composition Shingle,1.0,118,16,12,14,99,3,44,16,46.0,64.0,76.0,573.0,174.0,4.0,3.0,2013,0.999756508089532
1685,620000.0,5,3,3810.0,1954,12632,Single-Family,Brick,Asphalt,1.0,6,3,0,1,5,0,4,8,46.0,71.0,62.0,671.0,204.0,4.0,3.0,2010,0.9997553490744541
621,445000.0,3,2,1950.0,1951,9465,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,39,6,3,2,38,1,22,5,39.0,74.0,57.0,411.0,125.0,4.0,3.0,2016,0.9997533851736361
1653,724900.0,5,3,3136.0,1963,14810,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,2,1,1,3,40.0,86.0,74.0,614.0,187.0,6.0,3.0,2014,0.9997528131241973
1628,368095.0,5,3,2346.0,2000,7901,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,10,1,0,0,9,0,4,3,28.0,90.0,62.0,396.0,112.0,8.0,2.0,2013,0.9997523181232613
1828,570000.0,5,4,5480.0,2012,11325,Single-Family,Brick,Composition Shingle,1.0,5,0,0,0,6,1,3,9,38.0,70.0,89.0,1147.0,349.0,10.0,3.0,2011,0.9997518814671735
1794,492200.0,5,4,4448.0,2005,10018,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,0,0,1,3,36.0,69.0,51.0,431.0,122.0,6.0,3.0,2008,0.9997518456472709
1022,395000.0,4,2,1659.0,1972,8533,Single-Family,Wood,Other,1.0,3,0,0,1,2,0,3,13,40.0,76.0,64.0,385.0,117.0,4.0,3.0,2014,0.9997512544212243
1068,495000.0,4,2,2104.0,1963,10497,Single-Family,Brick,Composition Shingle,1.0,6,1,0,1,6,0,14,8,41.0,85.0,66.0,430.0,131.0,8.0,3.0,2014,0.9997507632407265
1502,404755.0,4,4,2900.0,2001,8633,Single-Family,Brick,Composition Shingle,1.0,28,1,4,3,31,0,7,3,38.0,95.0,64.0,590.0,179.0,7.0,3.0,2001,0.9997484844121683
503,475000.0,3,2,1468.0,1948,10175,Single-Family,Brick,Composition Shingle,1.0,41,6,2,2,26,1,19,7,42.0,71.0,20.0,467.0,142.0,4.0,3.0,2009,0.9997483361093138
993,489950.0,4,2,1350.0,1948,10497,Single-Family,Brick,Composition Shingle,1.0,45,6,4,3,43,2,23,6,39.0,74.0,57.0,491.0,150.0,4.0,3.0,2006,0.9997470192205871
1788,433680.0,5,4,4389.0,2012,8925,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,41,8,4,5,37,1,23,17,34.0,79.0,31.0,500.0,122.0,4.0,3.0,2013,0.9997453034146999
1084,550000.0,4,2,2296.0,1972,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,11,6,0,3,9,0,5,6,37.0,85.0,72.0,491.0,149.0,3.0,3.0,2013,0.9997430989662388
1035,495000.0,4,2,1795.0,1956,10698,Single-Family,Brick,Composition Shingle,1.0,6,1,0,0,16,1,2,7,33.0,62.0,44.0,385.0,117.0,6.0,3.0,2006,0.9997424604122884
1545,420000.0,4,4,4729.0,2005,8555,Single-Family,Combination,Composition Shingle,1.0,20,2,1,1,18,0,12,5,33.0,73.0,45.0,466.0,132.0,8.5,2.0,2008,0.9997420355294354
987,526000.0,4,2,1276.0,1959,11325,Single-Family,Brick,Composition Shingle,1.0,1,0,0,0,2,2,1,3,46.0,80.0,86.0,532.0,162.0,6.0,3.0,2004,0.9997418703793848
1578,570000.0,5,1,2600.0,1953,12196,Single-Family,Brick,Composition Shingle,1.0,136,21,13,20,125,5,52,41,37.0,52.0,83.0,729.0,212.0,9.0,3.0,2003,0.9997408041673365
1148,502330.0,4,2,4609.0,2000,10463,Single-Family,Metal,Asphalt,1.0,23,3,2,2,24,2,13,7,49.0,82.0,68.0,688.0,209.0,8.0,2.0,2000,0.9997402886832188
1574,540000.0,4,6,4418.0,2007,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,70,6,9,14,122,2,43,17,29.0,75.0,45.0,868.0,264.0,8.0,3.0,2005,0.9997401764220153
1075,700000.0,4,2,2152.0,1967,14810,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,0,0,0,2,40.0,75.0,57.0,590.0,180.0,9.0,3.0,2011,0.9997397038898533
1741,720000.0,5,4,2114.0,1954,15245,Single-Family,"Rock, Stone",Composition Shingle,1.0,17,5,1,2,16,1,8,6,36.0,86.0,50.0,623.0,189.0,4.0,3.0,2015,0.9997383387562832
360,455000.0,3,1,884.0,1952,10001,Single-Family,Asbestos shingle,Composition Shingle,1.0,106,7,15,21,239,5,58,23,29.0,75.0,45.0,392.0,119.0,8.0,3.0,2005,0.9997375005376787
504,420000.0,3,2,1475.0,1954,9334,Single-Family,Brick,Asphalt,1.0,65,12,7,3,72,3,38,9,30.0,88.0,40.0,504.0,153.0,3.0,3.0,2014,0.9997357315915714
959,325000.0,4,1,1365.0,1950,7370,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,52,11,3,3,48,1,30,9,30.0,84.0,25.0,377.0,114.0,4.0,3.0,2013,0.9997344844668126
1127,342095.0,4,2,3000.0,2002,7500,Single-Family,Combination,Composition Shingle,1.0,1,0,0,0,4,1,1,3,32.0,85.0,42.0,374.0,106.0,6.0,3.0,2002,0.9997341000404453
1353,540000.0,4,3,2940.0,1958,11761,Single-Family,Brick veneer,Composition Shingle,1.0,0,0,0,0,1,0,0,8,54.0,87.0,84.0,677.0,234.0,9.0,3.0,2001,0.9997327300079024
1029,390000.0,4,2,1744.0,1978,8768,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,1,0,1,3,43.0,95.0,77.0,430.0,131.0,8.0,2.0,2003,0.9997319707480229
438,485000.0,3,2,1254.0,1951,10737,Single-Family,Brick,Other,1.0,12,2,0,7,6,0,0,5,47.0,66.0,62.0,457.0,139.0,5.0,3.0,2012,0.9997318445961915
1278,515000.0,4,3,2400.0,1970,11325,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,1,1,1,0,2,0,1,1,45.0,80.0,80.0,532.0,162.0,6.0,3.0,2009,0.9997317465775728
1577,535000.0,5,1,1256.0,1960,11761,Single-Family,Brick,Composition Shingle,1.0,1,0,0,0,2,0,1,4,40.0,86.0,74.0,467.0,142.0,6.0,3.0,2006,0.9997313431134799
1719,715000.0,5,3,4630.0,1970,15245,Single-Family,Brick,Composition Shingle,1.0,1,0,2,0,1,2,0,2,43.0,91.0,82.0,655.0,199.0,9.0,3.0,2009,0.9997296723656416
1579,385545.0,5,1,2800.0,1970,8573,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,2,3,1,6,34.0,54.0,72.0,737.0,224.0,9.0,3.0,1998,0.9997294692044121
1595,792000.0,5,2,2854.0,1959,16988,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,1,1,1,3,46.0,80.0,86.0,654.0,199.0,6.0,3.0,2015,0.9997292211405808
1613,272000.0,5,3,1800.0,2001,6229,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,21,4,1,0,9,0,20,5,29.0,88.0,28.0,363.0,103.0,5.0,2.0,2008,0.9997289997251074
1720,550000.0,5,3,4681.0,2006,11761,Single-Family,Combination,Composition Shingle,1.0,57,9,4,5,68,2,36,22,40.0,87.0,84.0,1200.0,349.0,9.0,3.0,2005,0.9997284171558991
1008,200000.0,4,2,1512.0,1971,4568,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,56,7,6,4,46,7,32,15,44.0,71.0,63.0,315.0,96.0,6.0,3.0,2009,0.9997276777508831
1677,485000.0,5,3,3699.0,2001,10641,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,4,1,0,0,1,0,5,5,29.0,88.0,73.0,408.0,115.0,8.0,1.0,2007,0.9997262943454992
1006,418000.0,4,2,1500.0,1972,9491,Single-Family,Metal,Composition Shingle,1.0,33,5,2,4,30,2,14,12,34.0,80.0,70.0,422.0,128.0,6.5,2.0,2008,0.9997251548277459
1295,655000.0,4,3,2480.0,1964,14374,Single-Family,Brick,Composition Shingle,1.0,24,8,2,0,39,2,13,4,43.0,74.0,70.0,553.0,168.0,4.0,3.0,2008,0.9997247872392175
1568,511275.0,4,5,3325.0,2007,11325,Single-Family,Combination,Asphalt,1.0,7,0,1,0,7,3,0,2,32.0,88.0,45.0,467.0,132.0,5.0,3.0,2007,0.9997241687800934
1059,451500.0,4,2,2022.0,1955,10197,Single-Family,Brick,Composition Shingle,1.0,64,14,5,2,48,3,36,7,29.0,85.0,36.0,352.0,107.0,3.0,3.0,2007,0.999723811712096
1183,610000.0,4,3,1466.0,1953,13503,Single-Family,Brick,Composition Shingle,1.0,7,1,0,3,10,2,10,7,47.0,80.0,81.0,573.0,174.0,4.0,3.0,2009,0.999723084452651
1122,480000.0,4,2,2887.0,1996,10763,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,42,6,5,4,21,1,26,11,30.0,91.0,45.0,479.0,146.0,5.0,3.0,2003,0.9997220284327625
637,545000.0,3,2,2084.0,1951,12196,Single-Family,Brick,Shake Shingle,1.0,5,2,1,0,9,2,2,2,43.0,74.0,70.0,463.0,141.0,6.0,3.0,2014,0.9997218353617194
1610,450000.0,5,3,1764.0,1977,10245,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,1,0,1,7,0,12,6,36.0,92.0,76.0,487.0,148.0,7.0,2.0,2004,0.9997206005336808
802,420000.0,3,3,1752.0,1970,9630,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,7,1,0,2,5,1,3,2,35.0,90.0,51.0,350.0,106.0,6.0,3.0,2016,0.9997193882965649
1072,415000.0,4,2,2144.0,1968,9513,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,2,0,0,0,0,4,3,42.0,86.0,71.0,409.0,124.0,6.5,2.0,2012,0.9997183377302509
1002,645000.0,4,2,1449.0,1963,14374,Single-Family,Brick,Composition Shingle,1.0,42,7,7,7,56,9,44,17,45.0,82.0,80.0,605.0,184.0,9.0,3.0,2005,0.999717764175889
1264,520000.0,4,3,2286.0,1968,11761,Single-Family,Brick,Asphalt,1.0,5,3,0,1,14,0,4,4,42.0,84.0,63.0,422.0,128.0,9.0,1.0,2006,0.9997177381740953
1737,355000.0,5,4,1544.0,1951,8224,Single-Family,Brick veneer,Composition Shingle,1.0,18,0,2,3,17,4,10,31,44.0,84.0,61.0,1210.0,420.0,9.0,3.0,2000,0.999716494091903
1425,339900.0,4,3,3647.0,2001,7540,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,3,1,0,12,0,18,3,39.0,83.0,55.0,374.0,106.0,5.0,2.0,2003,0.9997155429538441
1768,639900.0,5,4,3766.0,1989,14374,Single-Family,Metal,Asphalt,1.0,0,0,0,0,0,0,0,0,35.0,97.0,73.0,516.0,157.0,7.0,3.0,2013,0.9997106069392843
1569,680000.0,4,5,3814.0,2005,15245,Single-Family,Brick,Composition Shingle,1.0,3,0,0,0,11,1,2,5,42.0,77.0,50.0,819.0,249.0,6.0,3.0,2015,0.9997103276841085
1733,484395.0,5,3,5050.0,2005,10637,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,5,0,0,0,30.0,100.0,75.0,528.0,149.0,8.0,3.0,2005,0.9997092537170853
1255,364900.0,4,3,2139.0,1985,8576,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,57,5,5,5,33,4,25,14,38.0,96.0,59.0,434.0,132.0,6.0,3.0,2003,0.9997082512409836
1497,530000.0,4,4,2408.0,1965,12196,Single-Family,Brick,Composition Shingle,1.0,6,3,0,1,13,1,4,5,43.0,82.0,76.0,463.0,141.0,8.0,3.0,2013,0.999707868018857
1036,440000.0,4,2,1800.0,1952,10310,Single-Family,Other,Composition Shingle,1.0,95,7,13,20,234,4,84,26,38.0,64.0,73.0,516.0,157.0,8.0,3.0,2014,0.9997060553525873
1507,394000.0,4,4,3298.0,2005,9108,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,1,0,1,16,0,8,5,32.0,94.0,62.0,484.0,137.0,8.0,1.0,2012,0.9997043566091687
1063,375000.0,4,2,2051.0,1974,8890,Single-Family,Siding (Alum/Vinyl),Other,1.0,86,5,8,4,34,1,47,13,32.0,62.0,63.0,360.0,109.0,5.0,3.0,2011,0.9997034378232302
640,450000.0,3,2,2100.0,1960,10572,Single-Family,Brick,Composition Shingle,1.0,0,0,1,0,3,1,1,3,40.0,86.0,74.0,466.0,142.0,6.0,3.0,2006,0.9997027255735932
983,645000.0,4,2,1226.0,1950,14810,Single-Family,Brick veneer,Composition Shingle,1.0,39,1,8,5,50,5,30,35,39.0,78.0,74.0,594.0,206.0,9.0,3.0,2006,0.9997020245109988
1714,500000.0,5,3,4516.0,2002,11325,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,0,0,1,3,42.0,84.0,58.0,484.0,137.0,5.5,2.0,2009,0.9997019188373109
1801,352790.0,5,4,4700.0,1995,7649,Single-Family,Metal,Composition Shingle,1.0,23,2,2,4,29,1,22,5,39.0,85.0,55.0,672.0,205.0,8.0,3.0,1995,0.9997014158839869
424,500000.0,3,2,1208.0,1972,11761,Single-Family,Metal,Composition Shingle,1.0,14,1,0,0,7,1,4,6,43.0,90.0,69.0,353.0,107.0,8.0,3.0,2005,0.9996991030415951
1394,461825.0,4,3,3280.0,1974,10789,Single-Family,Brick,Composition Shingle,1.0,5,3,0,1,14,0,4,4,42.0,84.0,63.0,532.0,162.0,9.0,1.0,2004,0.9996980218248279
1315,480000.0,4,3,2600.0,1980,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,1,0,0,4,0,4,0,37.0,87.0,64.0,442.0,135.0,6.0,2.0,2012,0.9996965981513523
1192,349000.0,4,3,1537.0,1979,8450,Single-Family,Brick,Composition Shingle,1.0,5,3,0,1,13,0,4,3,44.0,68.0,48.0,434.0,132.0,9.0,1.0,2002,0.9996958461325479
912,359900.0,3,3,3060.0,1996,8507,Single-Family,Stucco,Composition Shingle,1.0,7,0,2,0,4,0,5,1,32.0,91.0,65.0,430.0,131.0,8.0,3.0,2001,0.9996947020962981
1096,595000.0,4,2,2400.0,1969,13939,Single-Family,Brick,Composition Shingle,1.0,9,4,0,0,6,2,7,2,49.0,79.0,70.0,556.0,169.0,3.0,3.0,2009,0.9996944887563974
1044,515000.0,4,2,1868.0,1973,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,20,5,1,1,16,0,24,7,41.0,78.0,62.0,549.0,167.0,9.0,3.0,2004,0.9996942846011164
1330,440000.0,4,3,2728.0,1961,10497,Single-Family,Brick,Composition Shingle,1.0,23,5,4,8,27,3,17,12,45.0,96.0,72.0,541.0,164.0,9.0,3.0,2004,0.9996913796975874
1389,460000.0,4,3,3252.0,1987,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,8,1,2,3,7,2,3,5,30.0,85.0,64.0,491.0,149.0,8.0,3.0,2004,0.9996911030415213
1286,247000.0,4,3,2438.0,1978,5932,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,84,9,10,2,96,3,45,7,33.0,74.0,31.0,385.0,117.0,4.0,3.0,2001,0.9996876561457256
707,290000.0,3,3,1163.0,1943,7200,Single-Family,Brick,Composition Shingle,1.0,60,12,5,4,60,2,35,11,43.0,72.0,65.0,360.0,110.0,4.0,3.0,2008,0.9996871418455191
1660,265000.0,5,3,3351.0,1993,6111,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,8,1,0,2,5,1,5,5,33.0,71.0,65.0,463.0,141.0,6.0,3.0,1999,0.9996859474951533
1390,340572.0,4,3,3256.0,1993,8119,Single-Family,Brick,Composition Shingle,1.0,9,6,0,1,7,0,3,5,40.0,91.0,71.0,622.0,189.0,9.0,3.0,1993,0.9996851270635789
1590,467500.0,5,2,2240.0,1970,11325,Single-Family,Brick,Composition Shingle,1.0,38,8,4,4,24,0,21,8,38.0,63.0,46.0,450.0,137.0,6.0,3.0,2012,0.9996837839384358
972,485000.0,4,2,988.0,1955,11761,Single-Family,Brick,Gravel/Rock,1.0,8,2,0,3,3,0,0,6,58.0,66.0,81.0,532.0,162.0,5.0,3.0,2004,0.9996824674806725
406,360000.0,3,2,1009.0,1959,8925,Single-Family,Brick,Composition Shingle,1.0,96,7,15,13,84,6,57,15,45.0,61.0,42.0,351.0,107.0,4.0,3.0,2012,0.9996814923221045
1814,708000.0,5,4,5035.0,1951,16552,Single-Family,Brick veneer,Composition Shingle,1.0,17,0,2,3,17,4,9,27,44.0,84.0,61.0,1223.0,424.0,9.0,3.0,2015,0.9996812789553103
1542,395000.0,4,4,4674.0,2015,9100,Single-Family,Stucco,Composition Shingle,1.0,13,3,2,5,19,1,22,12,36.0,47.0,83.0,1188.0,362.0,9.0,3.0,2014,0.9996796150789148
1617,482000.0,5,3,1966.0,1963,11761,Single-Family,Brick,Composition Shingle,1.0,20,5,2,1,21,1,11,7,44.0,77.0,56.0,422.0,128.0,9.0,3.0,2004,0.9996791386324905
390,500000.0,3,1,1618.0,1958,12196,Single-Family,Brick,Asphalt,1.0,46,7,5,6,60,2,41,10,40.0,83.0,82.0,372.0,123.0,1.0,3.0,2007,0.9996784524308123
1325,615000.0,4,3,2659.0,1986,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,23,3,3,3,17,5,11,8,48.0,91.0,81.0,598.0,182.0,7.0,1.0,2004,0.9996775548209397
1019,410000.0,4,2,1653.0,1950,10158,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,17,0,2,2,17,0,7,3,36.0,77.0,54.0,418.0,127.0,4.0,3.0,2012,0.9996762625736957
1773,770000.0,5,4,3984.0,2004,18295,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,52,13,4,7,46,2,37,12,35.0,80.0,87.0,711.0,217.0,4.0,3.0,2005,0.9996762108239169
1709,714000.0,5,3,4461.0,1969,16988,Single-Family,Brick,Composition Shingle,1.0,14,3,1,3,13,3,6,11,46.0,78.0,77.0,630.0,192.0,7.0,3.0,2012,0.9996748093933303
966,508053.0,4,1,4116.0,2000,12196,Single-Family,Metal,composition,1.0,57,9,4,4,67,2,36,21,34.0,59.0,63.0,819.0,250.0,8.0,3.0,2001,0.9996746300262981
1180,495000.0,4,3,1460.0,1956,12196,Single-Family,Brick,Composition Shingle,1.0,49,16,7,6,51,0,10,7,29.0,55.0,28.0,614.0,187.0,3.0,3.0,2015,0.9996728216861539
485,399000.0,3,2,1404.0,1951,10001,Single-Family,Wood,Asphalt,1.0,12,2,0,7,7,0,0,6,47.0,66.0,62.0,434.0,132.0,5.0,3.0,2009,0.9996704409491365
520,399900.0,3,2,1534.0,1953,10023,Single-Family,Brick,Composition Shingle,1.0,67,14,4,6,95,3,20,17,43.0,73.0,41.0,409.0,124.0,3.0,3.0,2003,0.9996702989223183
1007,422000.0,4,2,1505.0,1957,10558,Single-Family,Wood,Asphalt,1.0,0,0,0,1,1,1,2,4,45.0,82.0,51.0,381.0,116.0,6.0,3.0,2013,0.9996694680552823
1453,611400.0,4,3,4141.0,1995,14810,Single-Family,Metal,Composition Shingle,1.0,8,0,2,2,11,1,16,3,32.0,91.0,65.0,512.0,156.0,7.0,3.0,2015,0.9996683975295857
1702,427585.0,5,3,4223.0,2009,10319,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,1,1,2,0,42.0,84.0,58.0,413.0,117.0,5.5,2.0,2009,0.9996680642707645
1704,612080.0,5,3,4300.0,1987,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,1,45.0,87.0,71.0,549.0,167.0,7.0,3.0,2008,0.9996678939877721
1271,420000.0,4,3,2347.0,1958,10500,Single-Family,Other,Shake Shingle,1.0,0,0,0,1,1,2,11,10,37.0,80.0,86.0,753.0,229.0,9.0,3.0,2002,0.9996666153346353
981,420000.0,4,2,1170.0,1953,10599,Single-Family,Brick,Composition Shingle,1.0,84,5,15,9,66,5,46,19,43.0,70.0,52.0,434.0,132.0,4.0,2.0,2008,0.9996643580632499
1042,340000.0,4,2,1848.0,1976,8659,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,56,12,2,4,46,3,45,18,42.0,90.0,59.0,352.0,107.0,5.0,3.0,2010,0.9996638797844241
1516,550000.0,4,4,3750.0,1962,13503,Single-Family,Brick,Composition Shingle,1.0,55,8,8,8,81,10,55,18,45.0,82.0,80.0,811.0,247.0,9.0,3.0,2004,0.9996637680756358
1378,472000.0,4,3,3142.0,1996,11761,Single-Family,Metal,Wood Shake/ Shingles,1.0,26,1,3,4,16,5,10,16,36.0,84.0,83.0,573.0,174.0,5.0,3.0,2003,0.999661567458295
1598,490000.0,5,2,3312.0,1983,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,56,4,7,10,73,10,29,24,45.0,65.0,76.0,545.0,166.0,5.0,3.0,2004,0.9996603984713692
1478,450845.0,4,3,4924.0,2003,10881,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,1,3,42.0,84.0,58.0,492.0,139.0,5.5,2.0,2003,0.9996581559257885
422,339000.0,3,2,1200.0,1953,8745,Single-Family,Brick,asphalt,1.0,65,14,5,2,49,3,40,10,29.0,85.0,36.0,359.0,109.0,3.0,3.0,2009,0.9996580496564542
447,575000.0,3,2,1287.0,1945,14374,Single-Family,Metal,Shake Shingle,1.0,27,3,3,3,34,3,17,15,40.0,64.0,77.0,528.0,161.0,10.0,3.0,2016,0.9996577750934516
986,500000.0,4,2,1272.0,1957,12632,Single-Family,Brick,Composition Shingle,1.0,45,5,3,6,71,7,78,21,43.0,71.0,66.0,491.0,149.0,9.0,3.0,2011,0.9996567736052683
